lemma,pos,count,is_stopword,is_proper_noun
export,VERB,1,0,0
mean,NOUN,1,0,0
plain,ADJ,1,0,0
alternate,ADJ,1,0,0
reasonable,ADJ,1,0,0
gross,ADJ,1,0,0
profit,NOUN,1,0,0
periodic,ADJ,1,0,0
return,NOUN,1,0,0
notify,VERB,1,0,0
e,NOUN,1,0,0
mail,NOUN,1,0,0
s,PROPN,1,0,1
discontinue,VERB,1,0,0
manager,NOUN,1,0,0
contact,VERB,1,0,0
transcribe,VERB,1,0,0
proofread,ADV,1,0,0
despite,SCONJ,1,0,0
limit,VERB,1,0,0
incomplete,ADJ,1,0,0
inaccurate,NOUN,1,0,0
corrupt,ADJ,1,0,0
datum,NOUN,1,0,0
error,NOUN,1,0,0
infringement,NOUN,1,0,0
damage,VERB,1,0,0
disk,NOUN,1,0,0
virus,NOUN,1,0,0
DISCLAIMER,PROPN,1,0,1
DAMAGES,PROPN,1,0,1
Replacement,PROPN,1,0,1
Refund,PROPN,1,0,1
disclaim,VERB,1,0,0
remedy,NOUN,1,0,0
negligence,NOUN,1,0,0
STRICT,PROPN,1,0,1
LIABILITY,PROPN,1,0,1
CONTRACT,PROPN,1,0,1
provided,NOUN,1,0,0
PARAGRAPH,PROPN,1,0,1
FOUNDATION,PROPN,1,0,1
TRADEMARK,PROPN,1,0,1
OWNER,PROPN,1,0,1
distributor,NOUN,1,0,0
liable,NOUN,1,0,0
ACTUAL,PROPN,1,0,1
DIRECT,PROPN,1,0,1
INDIRECT,PROPN,1,0,1
CONSEQUENTIAL,PROPN,1,0,1
PUNITIVE,PROPN,1,0,1
or,NOUN,1,1,0
incidental,ADV,1,0,0
damages,ADJ,1,0,0
such,NOUN,1,1,0
DAMAGE,PROPN,1,0,1
REPLACEMENT,PROPN,1,0,1
elect,VERB,1,0,0
further,ADJ,1,1,0
problem,NOUN,1,0,0
as,X,1,1,0
NO,PROPN,1,1,1
EXPRESS,PROPN,1,0,1
implied,NOUN,1,0,0
MERCHANTABILITY,PROPN,1,0,1
FITNESS,PROPN,1,0,1
PURPOSE,PROPN,1,0,1
allow,VERB,1,0,0
exclusion,NOUN,1,0,0
type,NOUN,1,0,0
violate,VERB,1,0,0
interpret,VERB,1,0,0
maximum,ADJ,1,0,0
invalidity,NOUN,1,0,0
unenforceability,NOUN,1,0,0
void,VERB,1,0,0
INDEMNITY,PROPN,1,0,1
indemnify,VERB,1,0,0
agent,NOUN,1,0,0
production,NOUN,1,0,0
promotion,NOUN,1,0,0
harmless,ADJ,1,0,0
b,NOUN,1,0,0
alteration,NOUN,1,0,0
modification,NOUN,1,0,0
deletion,NOUN,1,0,0
c,NOUN,1,0,0
Mission,PROPN,1,0,1
synonymous,ADJ,1,0,0
obsolete,ADJ,1,0,0
exist,VERB,1,0,0
financial,ADJ,1,0,0
assistance,NOUN,1,0,0
goal,NOUN,1,0,0
ensure,VERB,1,0,0
secure,NOUN,1,0,0
Sections,PROPN,1,0,1
non,ADJ,1,0,0
profit,ADJ,1,0,0
educational,ADJ,1,0,0
corporation,NOUN,1,0,0
organize,VERB,1,0,0
Mississippi,PROPN,1,0,1
Internal,PROPN,1,0,1
Revenue,PROPN,1,0,1
Service,PROPN,1,0,1
EIN,PROPN,1,0,1
identification,NOUN,1,0,0
deductible,ADJ,1,0,0
extent,NOUN,1,0,0
Watchung,PROPN,1,0,1
Montclair,PROPN,1,0,1
NJ,PROPN,1,0,1
USA,PROPN,1,0,1
Donations,PROPN,1,0,1
depend,VERB,1,0,0
widespread,ADJ,1,0,0
license,VERB,1,0,0
accessible,ADJ,1,0,0
array,NOUN,1,0,0
outdated,ADJ,1,0,0
maintain,VERB,1,0,0
IRS,PROPN,1,0,1
committed,ADJ,1,0,0
regulate,VERB,1,0,0
charity,NOUN,1,0,0
charitable,ADJ,1,0,0
uniform,ADJ,1,0,0
paperwork,NOUN,1,0,0
location,NOUN,1,0,0
SEND,PROPN,1,0,1
visit,NOUN,1,0,0
solicitation,NOUN,1,0,0
prohibition,NOUN,1,0,0
unsolicited,ADJ,1,0,0
donor,NOUN,1,0,0
international,ADJ,1,0,0
gratefully,ADV,1,0,0
treatment,NOUN,1,0,0
swamp,VERB,1,0,0
staff,NOUN,1,0,0
web,NOUN,1,0,0
online,ADJ,1,0,0
visit,VERB,1,0,0
Professor,PROPN,1,0,1
Michael,PROPN,1,0,1
Hart,PROPN,1,0,1
originator,NOUN,1,0,0
network,NOUN,1,0,0
necessarily,ADV,1,0,0
PG,PROPN,1,0,1
search,NOUN,1,0,0
subscribe,VERB,1,0,0
newsletter,NOUN,1,0,0
